gname,pragma,acutal-perf,predicted-perf,acutal-util-LUT,predicted-util-LUT,acutal-util-FF,predicted-util-FF,acutal-util-DSP,predicted-util-DSP,acutal-util-BRAM,predicted-util-BRAM
gemm-p,1.0-4.0-8.0-1.0-1.0-100.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.188450336456299,0.0,0.409898966550827,0.0,0.1496879905462265,0.0,0.3351144790649414,0.0,0.015837550163269043
gemm-p,1.0-1.0-2.0-4.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.080413818359375,0.0,0.01425471156835556,0.0,0.008885011076927185,0.0,0.01650214195251465,0.0,0.026257038116455078
gemm-p,1.0-1.0-2.0-1.0-1.0-100.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.1583938598632812,0.0,0.14768102765083313,0.0,0.02599380910396576,0.0,0.03869950771331787,0.0,0.02699267864227295
gemm-p,2.0-4.0-1.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.696017026901245,0.0,0.009720467031002045,0.0,0.010000810027122498,0.0,0.03006899356842041,0.0,0.04451775550842285
gemm-p,1.0-1.0-10.0-14.0-1.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.021191120147705,0.03999999910593033,0.04579915851354599,0.019999999552965164,0.0185001939535141,0.03999999910593033,0.04694420099258423,0.0,0.012186378240585327
gemm-p,1.0-1.0-1.0-8.0-1.0-1.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.121429681777954,0.0,0.03097238391637802,0.0,0.006950601935386658,0.0,0.015117228031158447,0.0,0.018831253051757812
gemm-p,15.0-1.0-1.0-1.0-100.0-1.0-2.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.963165283203125,0.0,0.24725443124771118,0.0,0.08686099946498871,0.0,0.8296718597412109,0.0,0.012952834367752075
gemm-p,1.0-1.0-5.0-1.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.9137377738952637,0.0,0.04485490173101425,0.0,0.01974336802959442,0.0,0.03751730918884277,0.0,0.01536664366722107
gemm-p,16.0-16.0-1.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4222536087036133,0.0,0.019266150891780853,0.0,0.013087436556816101,0.0,0.033142685890197754,0.0,0.04404774308204651
gemm-p,2.0-32.0-10.0-1.0-1.0-100.0-4.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.963954448699951,0.0,0.245822012424469,0.0,0.16156016290187836,0.0,0.24315202236175537,0.0,0.015519142150878906
gemm-p,4.0-16.0-16.0-1.0-50.0-100.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.4325480461120605,0.0,0.33154770731925964,0.0,0.06281743943691254,0.0,0.13778263330459595,0.0,0.011858373880386353
gemm-p,1.0-1.0-1.0-1.0-1.0-50.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.8296561241149902,0.0,-0.00022627088765148073,0.0,0.008620008826255798,0.0,0.006918430328369141,0.0,0.0205804705619812
gemm-p,8.0-32.0-1.0-1.0-1.0-100.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.055899620056152,0.0,0.052282653748989105,0.0,0.020679041743278503,0.0,0.03962087631225586,0.0,0.044650256633758545
gemm-p,2.0-16.0-10.0-1.0-1.0-100.0-8.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.924940586090088,0.0,0.24431797862052917,0.0,0.15605519711971283,0.0,0.23976171016693115,0.0,0.016044676303863525
gemm-p,1.0-1.0-1.0-1.0-1.0-100.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4653871059417725,0.0,0.19109180569648743,0.0,0.019705340266227722,0.0,0.04619312286376953,0.0,0.021684855222702026
gemm-p,16.0-1.0-1.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.3271427154541016,0.0,0.012801609933376312,0.0,0.010164007544517517,0.0,0.028305411338806152,0.0,0.045475900173187256
gemm-p,1.0-1.0-20.0-4.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.199267864227295,0.0,0.14480236172676086,0.0,0.07993100583553314,0.0,0.18969976902008057,0.0,0.022258490324020386
gemm-p,1.0-1.0-1.0-1.0-100.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.8440189361572266,0.0,1.1306220293045044,0.0,1.192148208618164,0.0,3.7092926502227783,0.0,0.017259150743484497
gemm-p,5.0-70.0-1.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.688138008117676,0.0,0.01705547422170639,0.0,0.016540691256523132,0.0,0.03496754169464111,0.0,0.044254451990127563
gemm-p,1.0-2.0-1.0-32.0-1.0-50.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.518388271331787,0.0,0.0033944472670555115,0.0,0.011949881911277771,0.0,0.022261977195739746,0.0,0.040979087352752686
gemm-p,1.0-16.0-1.0-32.0-1.0-1.0-2.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.571612596511841,0.0,0.016656838357448578,0.0,0.01175735890865326,0.0,0.029949307441711426,0.0,0.04408717155456543
gemm-p,12.0-32.0-10.0-1.0-1.0-100.0-2.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.893006801605225,0.0,0.24133458733558655,0.0,0.17216555774211884,0.0,0.23242998123168945,0.0,0.015030384063720703
gemm-p,16.0-1.0-1.0-1.0-100.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.873603343963623,0.0,0.18536493182182312,0.0,0.07293914258480072,0.0,0.8454093933105469,0.0,0.013739347457885742
gemm-p,1.0-1.0-5.0-1.0-1.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.4604027271270752,0.0,0.0004087910056114197,0.0,0.016494914889335632,0.0,0.015159130096435547,0.0,0.015689492225646973
gemm-p,1.0-1.0-1.0-10.0-1.0-1.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.256031036376953,0.009999999776482582,0.02346237748861313,0.0,0.01065663993358612,0.0,0.012104630470275879,0.019999999552965164,0.0170060396194458
gemm-p,60.0-32.0-1.0-32.0-1.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.1844489574432373,0.0,0.02953460067510605,0.0,0.011288091540336609,0.0,0.029514431953430176,0.0,0.041313230991363525
gemm-p,1.0-1.0-8.0-5.0-1.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.309884786605835,0.009999999776482582,0.0049459561705589294,0.009999999776482582,0.017794713377952576,0.009999999776482582,0.027326226234436035,0.03999999910593033,0.014896154403686523
gemm-p,1.0-1.0-16.0-16.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.9757421016693115,0.0,0.47921130061149597,0.0,0.24877038598060608,0.0,0.47824788093566895,0.0,0.020573437213897705
gemm-p,5.0-32.0-1.0-1.0-1.0-100.0-8.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.084009647369385,0.0,0.06628253310918808,0.0,0.030504152178764343,0.0,0.03433835506439209,0.0,0.043836772441864014
gemm-p,30.0-32.0-16.0-1.0-50.0-100.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.374992847442627,0.0,0.2749273478984833,0.0,0.05439530313014984,0.0,0.192138671875,0.0,0.010911494493484497
gemm-p,1.0-2.0-1.0-32.0-1.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.547513008117676,0.009999999776482582,0.02006884664297104,0.0,0.016738280653953552,0.0,0.027778029441833496,0.05000000074505806,0.04079565405845642
gemm-p,8.0-70.0-1.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.645516872406006,0.0,0.018205247819423676,0.0,0.017358049750328064,0.0,0.03517806529998779,0.0,0.04418708384037018
gemm-p,8.0-32.0-16.0-1.0-1.0-100.0-4.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.952120304107666,0.0,0.361174613237381,0.0,0.2598187327384949,0.0,0.3739057183265686,0.0,0.01338207721710205
gemm-p,20.0-32.0-1.0-1.0-50.0-100.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.8456692695617676,0.05999999865889549,0.06475939601659775,0.019999999552965164,0.02158890664577484,0.03999999910593033,0.040238142013549805,0.05000000074505806,0.044628262519836426
gemm-p,1.0-1.0-5.0-8.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.8998444080352783,0.0,0.08879341930150986,0.0,0.04286818206310272,0.0,0.058171987533569336,0.0,0.024433374404907227
gemm-p,10.0-4.0-1.0-32.0-1.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.5470938682556152,0.0,0.025042317807674408,0.0,0.02198873460292816,0.0,0.031473517417907715,0.0,0.0407884418964386
gemm-p,4.0-16.0-1.0-1.0-50.0-100.0-2.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.1259074211120605,0.0,0.05800189822912216,0.0,0.029121682047843933,0.0,0.031248927116394043,0.0,0.04431512951850891
gemm-p,20.0-32.0-16.0-1.0-50.0-100.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.8239426612854,0.3499999940395355,0.34733596444129944,0.23999999463558197,0.26161736249923706,0.36000001430511475,0.3792487382888794,0.009999999776482582,0.012314915657043457
gemm-p,1.0-1.0-10.0-8.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.288021564483643,0.0,0.1209813579916954,0.0,0.08146993815898895,0.0,0.12269389629364014,0.0,0.017099648714065552
gemm-p,1.0-16.0-1.0-32.0-1.0-50.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4969184398651123,0.0,0.005967043340206146,0.0,0.01646392047405243,0.0,0.025598526000976562,0.0,0.04096907377243042
gemm-p,2.0-16.0-10.0-1.0-50.0-100.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.019830703735352,0.23000000417232513,0.23762884736061096,0.1599999964237213,0.1618959754705429,0.2199999988079071,0.23443520069122314,0.009999999776482582,0.013793319463729858
gemm-p,1.0-8.0-20.0-32.0-1.0-1.0-60.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.662907123565674,0.0,0.1233074888586998,0.0,0.04741041362285614,0.0,0.13506191968917847,0.0,0.04219815135002136
gemm-p,1.0-1.0-10.0-5.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.0140838623046875,0.10999999940395355,0.10130419582128525,0.05000000074505806,0.03943054378032684,0.10000000149011612,0.07599478960037231,0.029999999329447746,0.022888392210006714
gemm-p,1.0-2.0-32.0-70.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.5373964309692383,0.0,0.28700050711631775,0.0,0.07023565471172333,0.0,0.3162764012813568,0.0,0.010129839181900024
gemm-p,1.0-1.0-20.0-10.0-1.0-50.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.3038058280944824,0.0,0.0828607901930809,0.0,0.029493674635887146,0.0,0.04072451591491699,0.0,0.014008969068527222
gemm-p,10.0-32.0-1.0-32.0-1.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.5763232707977295,0.0,0.02832033485174179,0.0,0.022778555750846863,0.0,0.03304481506347656,0.0,0.040886521339416504
gemm-p,8.0-32.0-10.0-1.0-1.0-100.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.963442325592041,0.0,0.24854138493537903,0.0,0.16963277757167816,0.0,0.23219579458236694,0.0,0.013562053442001343
gemm-p,6.0-8.0-1.0-32.0-1.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.5806336402893066,0.0,0.02547135204076767,0.0,0.02359543740749359,0.0,0.03088998794555664,0.0,0.040740519762039185
gemm-p,1.0-1.0-8.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.7760281562805176,0.0,0.047707699239254,0.0,0.07813282310962677,0.0,0.04385054111480713,0.0,0.024514853954315186
gemm-p,3.0-1.0-1.0-1.0-100.0-1.0-2.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.188567161560059,0.0,0.9545013904571533,0.0,0.19783805310726166,0.0,1.661836862564087,0.0,0.020466208457946777
gemm-p,1.0-1.0-16.0-8.0-1.0-50.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.3611693382263184,0.0,0.1478232443332672,0.0,0.03556846082210541,0.0,0.0254671573638916,0.0,0.014841943979263306
gemm-p,1.0-1.0-8.0-70.0-1.0-50.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.255606174468994,0.0,0.27889591455459595,0.0,0.060484275221824646,0.0,0.0980217456817627,0.0,0.01716485619544983
gemm-p,1.0-70.0-32.0-32.0-1.0-1.0-60.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.2822775840759277,0.0,0.04354652017354965,0.0,0.00851188600063324,0.0,0.03470182418823242,0.0,0.03681492805480957
gemm-p,8.0-32.0-16.0-1.0-1.0-100.0-2.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.980844974517822,0.0,0.3563118577003479,0.0,0.2546422481536865,0.0,0.3733838200569153,0.0,0.01359647512435913
gemm-p,1.0-5.0-16.0-1.0-1.0-100.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.649311065673828,0.3799999952316284,0.35956525802612305,0.029999999329447746,0.027826771140098572,0.019999999552965164,0.14531373977661133,0.019999999552965164,0.01294177770614624
gemm-p,1.0-2.0-20.0-70.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.747924327850342,0.0,0.40980008244514465,0.0,0.37715446949005127,0.0,0.4335542321205139,0.0,0.019050240516662598
gemm-p,1.0-2.0-1.0-32.0-1.0-1.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.2382164001464844,0.0,0.0059222206473350525,0.0,0.007729813456535339,0.0,0.014774322509765625,0.0,0.045185938477516174
gemm-p,15.0-32.0-1.0-1.0-50.0-100.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.94320011138916,0.05999999865889549,0.06116165965795517,0.019999999552965164,0.021630391478538513,0.03999999910593033,0.03840053081512451,0.05000000074505806,0.04346078634262085
